Year	TaxonKey	ID	IPrice_Mean	IPrice_CI	IPrice_N	IPrice_pval	MatchCode
2011	100011	2011:100011	1376.7443987939	32.655213752414	5	0	TaxonKey:Match
2011	100011	2011:100011	0.244170351395908	0.0042549497925229	5	0	TaxonKey:Match
2011	100031	2011:100031	4189.4012538245	1200.61118720612	9	0.00820575416574028	TaxonKey:Match
2011	100036	2011:100036	3926.27628558273	1222.60275259013	6	0.0236914987816837	TaxonKey:Match
2011	100039	2011:100039	2418.02926381397	446.477544288378	20	3.16783259823634e-05	TaxonKey:Match
2011	100047	2011:100047	5543.03356625836	1127.37132229875	20	9.57638789141107e-05	TaxonKey:Match
2011	200538	2011:200538	2397.39923157103	457.45460349774	16	9.96859392094144e-05	TaxonKey:Match
2011	300031	2011:300031	4836.96131725841	986.192886076846	16	0.000190599476523046	TaxonKey:Match
2011	400122	2011:400122	1376.7443987939	32.655213752414	4	0	TaxonKey:Match
2011	400122	2011:400122	0.244170351395908	0.0042549497925229	4	0	TaxonKey:Match
2011	400330	2011:400330	2719.6520368981	713.697911492702	6	0.0124917807570811	TaxonKey:Match
2011	500124	2011:500124	1376.7443987939	32.655213752414	4	0	TaxonKey:Match
2011	500124	2011:500124	0.244170351395908	0.0042549497925229	4	0	TaxonKey:Match
2011	500661	2011:500661	1558.48934070391	433.605523324558	9	0.00704080097883488	TaxonKey:Match
2011	501940	2011:501940	831.623604880224	185.386639890945	7	0.00416613395498606	GenTGN:Match
2011	503663	2011:503663	712.211751847165	275.244052841557	8	0.0360725292946341	FamTGN:Match
2011	600024	2011:600024	427.591957101178	103.988609298357	4	0.0260505913711537	TaxonKey:Match
2011	600026	2011:600026	1376.7443987939	32.655213752414	4	0	TaxonKey:Match
2011	600026	2011:600026	0.244170351395908	0.0042549497925229	4	0	TaxonKey:Match
2011	600047	2011:600047	2550.44337554997	664.714915808073	12	0.00276128517028823	TaxonKey:Match
2011	600069	2011:600069	2788.52163598124	378.418693816707	10	4.24122584345232e-05	TaxonKey:Match
2011	600097	2011:600097	1376.7443987939	32.655213752414	5	0	TaxonKey:Match
2011	600097	2011:600097	0.244170351395908	0.0042549497925229	5	0	TaxonKey:Match
2011	600118	2011:600118	2218.68849935119	528.438337690163	14	0.00104232224463667	TaxonKey:Match
2011	600236	2011:600236	1376.7443987939	32.655213752414	3	0	TaxonKey:Match
2011	600236	2011:600236	0.244170351395908	0.0042549497925229	3	0	TaxonKey:Match
2011	600238	2011:600238	8030.96384515171	1505.8397823512	6	0.00310643317739831	TaxonKey:Match
2011	600272	2011:600272	1376.7443987939	32.655213752414	5	0	TaxonKey:Match
2011	600272	2011:600272	0.244170351395908	0.0042549497925229	5	0	TaxonKey:Match
2011	600364	2011:600364	4418.89239942955	1421.28620632022	6	0.0265784592359701	TaxonKey:Match
2011	600391	2011:600391	1376.7443987939	32.655213752414	4	0	TaxonKey:Match
2011	600391	2011:600391	0.244170351395908	0.0042549497925229	4	0	TaxonKey:Match
2011	600516	2011:600516	1376.7443987939	32.655213752414	3	0	TaxonKey:Match
2011	600516	2011:600516	0.244170351395908	0.0042549497925229	3	0	TaxonKey:Match
2011	601043	2011:601043	1044.00312131453	253.614246421584	5	0.0146542009323905	TaxonKey:Match
2011	601047	2011:601047	1376.7443987939	32.655213752414	3	0	TaxonKey:Match
2011	601047	2011:601047	0.244170351395908	0.0042549497925229	3	0	TaxonKey:Match
2011	601198	2011:601198	6453.96582500279	1740.96561738197	4	0.0341094416051215	TaxonKey:Match
2011	601334	2011:601334	1376.7443987939	32.655213752414	5	0	TaxonKey:Match
2011	601334	2011:601334	0.244170351395908	0.0042549497925229	5	0	TaxonKey:Match
2011	601350	2011:601350	920.025008202002	318.104697261123	8	0.0232428818349466	TaxonKey:Match
2011	601356	2011:601356	1376.7443987939	32.655213752414	7	0	TaxonKey:Match
2011	601356	2011:601356	0.244170351395908	0.0042549497925229	7	0	TaxonKey:Match
2011	601894	2011:601894	3303.07503801623	959.038295189926	7	0.0137309104662731	FamTGN:Match
2011	602951	2011:602951	1376.7443987939	32.655213752414	7	0	FamTGN:Match
2011	602951	2011:602951	0.244170351395908	0.0042549497925229	7	0	FamTGN:Match
2011	604239	2011:604239	1376.7443987939	32.655213752414	5	0	TaxonKey:Match
2011	604239	2011:604239	0.244170351395908	0.0042549497925229	5	0	TaxonKey:Match
2011	605355	2011:605355	1595.72457367552	454.302520942383	21	0.00219092541424722	GenTGN:Match
2011	690269	2011:690269	6180.21692195318	2389.41786274858	7	0.041406438854019	TaxonKey:Match
2011	501163	2011:501163	3036.29871767407	528.709964869366	8	0.000703571907808803	TaxonKey:Match
2011	504212	2011:504212	3086.58191795868	761.224159834529	4	0.0270275878859466	TaxonKey:Match
2011	590024	2011:590024	3305.13382508233	971.328495197374	5	0.0272097207191174	TaxonKey:Match
2011	600030	2011:600030	3569.32894804202	690.495948735953	9	0.000853947101828792	TaxonKey:Match
2011	600063	2011:600063	11672.4092225223	1222.75548981867	5	0.000672581497329062	TaxonKey:Match
2011	600115	2011:600115	3962.67025077953	1051.50809692151	10	0.00442626824326336	TaxonKey:Match
2011	600203	2011:600203	2616.50574270598	557.241231808246	5	0.00933978515483412	TaxonKey:Match
2011	600204	2011:600204	1376.7443987939	32.655213752414	5	0	TaxonKey:Match
2011	600204	2011:600204	0.244170351395908	0.0042549497925229	5	0	TaxonKey:Match
2011	600349	2011:600349	15718.6147274703	3491.05999167312	5	0.0108015779443524	TaxonKey:Match
2011	600426	2011:600426	1376.7443987939	32.655213752414	4	0	TaxonKey:Match
2011	600426	2011:600426	0.244170351395908	0.0042549497925229	4	0	TaxonKey:Match
2011	600790	2011:600790	7035.39787004152	1957.24644078969	6	0.0156330177258873	TaxonKey:Match
2011	600889	2011:600889	5063.56149831295	958.899930110597	13	0.000194409971113966	GenTGN:Match
