Year	TaxonKey	ID	IPrice_Mean	IPrice_CI	IPrice_N	IPrice_pval	MatchCode
2011	500679	2011:500679	3539.30827767001	619.440952460482	6	0.0022950481643662	TaxonKey:Match
2011	501163	2011:501163	3105.29904844806	356.21401387603	4	0.00317755891286505	TaxonKey:Match
2011	504212	2011:504212	3409.50406828948	609.629099539683	7	0.00139011227577087	TaxonKey:Match
2011	590010	2011:590010	7692.83189262659	1862.00287016795	9	0.00329173304527935	TaxonKey:Match
2011	590024	2011:590024	3577.42942542749	1148.75258813912	5	0.0357268802322422	TaxonKey:Match
2011	590082	2011:590082	26631.6380666474	5296.29994500037	5	0.00734202950270414	GenTGN:Match
2011	590096	2011:590096	8366.46874547252	2100.04273875508	23	0.000627201366065521	FamTGN:Match
2011	600030	2011:600030	4511.65845436065	922.842159506718	12	0.000480047684020626	TaxonKey:Match
2011	600063	2011:600063	13677.3569432676	3189.29380689517	8	0.00361725711824723	TaxonKey:Match
2011	600066	2011:600066	2402.43155388871	390.787268259723	8	0.000468607081163339	TaxonKey:Match
2011	600097	2011:600097	2821.14820370033	950.610037398323	8	0.0208750223975505	TaxonKey:Match
2011	600115	2011:600115	3561.23834218513	944.687183992965	10	0.00441813119483469	TaxonKey:Match
2011	600142	2011:600142	4225.47235609301	644.5652448706	8	0.000317182270958554	TaxonKey:Match
2011	600147	2011:600147	10466.1920161739	1249.87337329009	6	0.000397667252812693	TaxonKey:Match
2011	600203	2011:600203	1543.14371371537	547.37991320646	8	0.025804886741916	TaxonKey:Match
2011	600204	2011:600204	2869.01953684324	796.376715617764	8	0.00870969667705631	TaxonKey:Match
2011	600226	2011:600226	8693.92712984127	1145.87161223793	10	3.37131610185461e-05	TaxonKey:Match
2011	600349	2011:600349	3395.45020408497	240.537844568534	186	3.49478534179195e-31	ISSCAAP:Match
2011	600426	2011:600426	12099.4358420982	2008.24424288971	20	8.51759583399471e-06	Gen:Match
2011	600439	2011:600439	23570.2121957609	2743.15010531128	6	0.000352117041078379	TaxonKey:Match
2011	600706	2011:600706	12026.7158736618	607.844857451702	5	3.84923312742245e-05	TaxonKey:Match
2011	600790	2011:600790	7491.09816657764	1754.16639063009	8	0.00369857690157975	TaxonKey:Match
2011	600850	2011:600850	5364.46497512358	1458.98852917869	8	0.00789257742419415	TaxonKey:Match
2011	600889	2011:600889	8174.1234383523	1339.66348353618	17	1.52960876438613e-05	GenTGN:Match
2011	600890	2011:600890	8174.1234383523	1339.66348353618	17	1.52960876438613e-05	GenTGN:Match
2011	600893	2011:600893	7548.86168809443	813.47318769612	7	8.85571622554167e-05	TaxonKey:Match
2011	601005	2011:601005	11046.4065864774	1686.19149616324	7	0.00060532981354167	TaxonKey:Match
2011	601164	2011:601164	13704.6207484188	1962.93035438529	8	0.000215023736177827	TaxonKey:Match
2011	601306	2011:601306	5091.30859601125	1228.78432832677	21	0.000503116906752142	FamTGN:Match
2011	601327	2011:601327	10599.5138126542	1713.01065951113	9	0.000262944707246236	TaxonKey:Match
2011	601350	2011:601350	1329.8168285028	405.513948119198	8	0.0134993927102374	TaxonKey:Match
2011	601353	2011:601353	4141.70338205073	998.259451267792	4	0.0254420460714429	TaxonKey:Match
