Year	TaxonKey	ID	IPrice_Mean	IPrice_CI	IPrice_N	IPrice_pval	MatchCode
2011	1e+05	2011:1e+05	1845.56424392904	501.054086992818	12	0.00360461998574656	TaxonKey:Match
2011	100011	2011:100011	1173.11613595558	330.687099370879	5	0.0238518414373024	TaxonKey:Match
2011	100025	2011:100025	4471.01003780804	1116.22664065827	17	0.0010202295801802	TaxonKey:Match
2011	100031	2011:100031	3471.36306472193	1111.59408194195	11	0.0108210020505907	TaxonKey:Match
2011	100035	2011:100035	943.734349534165	207.591240794849	12	0.000835437154185038	TaxonKey:Match
2011	100036	2011:100036	4684.58238699619	1191.61629172038	8	0.00566633462852835	TaxonKey:Match
2011	100039	2011:100039	1833.54605298122	333.700501081986	22	1.88280573328647e-05	TaxonKey:Match
2011	100047	2011:100047	5613.16535647176	1269.3629786104	18	0.000373125874678139	TaxonKey:Match
2011	100139	2011:100139	1920.72512625377	527.974459651335	14	0.00300593147695592	TaxonKey:Match
2011	100339	2011:100339	1415.09858410506	279.752440977903	18	9.69928741080476e-05	TaxonKey:Match
2011	200538	2011:200538	2511.51751503901	536.826617743268	14	0.00043170413964698	TaxonKey:Match
2011	300031	2011:300031	2964.1461829447	518.576473449657	15	5.33411299655163e-05	TaxonKey:Match
2011	300036	2011:300036	2627.76915772315	564.481730582235	12	0.000699159964982515	TaxonKey:Match
2011	300044	2011:300044	2624.40587121431	618.039998902382	15	0.000813907311363067	TaxonKey:Match
2011	400043	2011:400043	583.238378858014	151.830334371802	17	0.00144127624706056	TaxonKey:Match
2011	400122	2011:400122	803.405992885989	251.002747881409	11	0.00947905210576112	FamTGN:Match
2011	400183	2011:400183	1539.97372360363	342.739921577854	11	0.00115531612753575	TaxonKey:Match
2011	400330	2011:400330	3504.09304340077	1091.89607955171	10	0.0106729209229812	TaxonKey:Match
2011	400405	2011:400405	4732.20121401124	894.343246194066	30	1.12905333705594e-05	ISSTGN:Match
2011	500108	2011:500108	2054.97853424317	608.248359920237	8	0.0117824846358295	TaxonKey:Match
2011	500124	2011:500124	2682.42062609866	203.924498200173	235	5.92179369528485e-30	ISSCAAP:Match
2011	500352	2011:500352	1069.00316538877	378.802320989849	11	0.0180966333228081	TaxonKey:Match
2011	500661	2011:500661	970.880151132023	393.242381344597	9	0.0387762756898796	TaxonKey:Match
2011	501135	2011:501135	1910.33670995633	491.77230172196	8	0.00601718956061625	TaxonKey:Match
2011	501940	2011:501940	882.781099844483	180.219212986127	9	0.00119622572966721	GenTGN:Match
2011	502724	2011:502724	2979.707948227	751.500004029828	11	0.00266474297510166	TaxonKey:Match
2011	503663	2011:503663	803.405992885989	251.002747881409	11	0.00947905210576112	FamTGN:Match
2011	505897	2011:505897	2254.36093360201	672.200028763305	7	0.0153487621195726	GenTGN:Match
2011	600024	2011:600024	498.172074593805	64.0909034325046	10	2.7840347606027e-05	TaxonKey:Match
2011	600026	2011:600026	3105.83021816689	595.274240133463	7	0.00198101862919593	TaxonKey:Match
2011	600047	2011:600047	1345.63955051389	453.58163901784	9	0.017961501059029	TaxonKey:Match
2011	600069	2011:600069	2465.55429549648	277.484342171544	10	9.48074112185215e-06	TaxonKey:Match
2011	600076	2011:600076	3671.1643622699	668.610931997335	4	0.0118852156404636	FamTGN:Match
2011	600093	2011:600093	2409.38848147804	529.921834591147	10	0.00139252369395527	GenTGN:Match
2011	600097	2011:600097	2616.5037933653	631.4800213324	6	0.00896695442471527	TaxonKey:Match
2011	600107	2011:600107	2065.07505968668	396.65057968041	9	0.000816119948889862	TaxonKey:Match
2011	600115	2011:600115	2657.14822796962	893.76575677585	9	0.0177900004391733	TaxonKey:Match
2011	600117	2011:600117	1502.35593891541	246.321736536568	24	3.20054236952126e-06	GenTGN:Match
2011	600118	2011:600118	1482.43710336717	332.598093478721	10	0.00158377479055254	TaxonKey:Match
2011	600236	2011:600236	7543.53143670281	1549.61144142308	7	0.00280000290116746	TaxonKey:Match
2011	600238	2011:600238	6215.79017526482	963.531310027053	6	0.00133159251613429	TaxonKey:Match
2011	600258	2011:600258	1834.59916649517	611.242772141092	25	0.00618476362354963	ISSCAAP:Match
2011	600272	2011:600272	481.361427363935	167.865957968712	9	0.0209079598554167	FamTGN:Match
2011	600312	2011:600312	1994.22805217119	371.789703667686	5	0.00583122599581624	Gen:Match
2011	600331	2011:600331	1249.4093569487	342.661954112135	10	0.0053491568077253	Fam:Match
2011	600358	2011:600358	2734.61896057182	559.911970471592	5	0.0081370295505347	TaxonKey:Match
2011	600360	2011:600360	6237.96163275662	640.933781285142	6	0.000194646301866065	TaxonKey:Match
2011	600364	2011:600364	2739.39605104801	232.034118480306	144	7.00670007502287e-23	ISSCAAP:Match
2011	600371	2011:600371	1147.82945881491	309.18892314755	16	0.00208549919227827	Gen:Match
2011	600385	2011:600385	1911.12688305897	305.393705595393	41	2.05085636698055e-07	FamTGN:Match
2011	600391	2011:600391	2717.12581796876	224.485916835242	153	4.85493799918981e-24	ISSCAAP:Match
2011	600516	2011:600516	3201.83769150239	706.885087012742	8	0.0027013154175026	TaxonKey:Match
2011	600521	2011:600521	3576.38540689021	577.287277202995	3	0.0250792361104184	TaxonKey:Match
2011	601043	2011:601043	1011.8840074436	315.964275155312	5	0.0328216766536382	TaxonKey:Match
2011	601047	2011:601047	833.546528614725	139.892567762245	12	9.47573735888627e-05	Gen:Match
2011	601198	2011:601198	6817.46303506768	2202.20678086409	12	0.010181210249886	Fam:Match
2011	601288	2011:601288	3467.47446117456	914.682174028608	7	0.00906375841628027	TaxonKey:Match
2011	601334	2011:601334	2401.73326517739	425.897454287058	60	5.08882091290068e-07	ISSCAAP:Match
2011	601341	2011:601341	1007.40738278653	368.39935180135	7	0.0339802157650892	TaxonKey:Match
2011	601348	2011:601348	8228.29000360018	2928.23678068569	9	0.0228437261955159	TaxonKey:Match
2011	601350	2011:601350	1156.6554312701	399.509187789938	8	0.0231441586345401	TaxonKey:Match
2011	601356	2011:601356	7410.36519405325	989.909314379238	51	1.04529662654998e-09	FamTGN:Match
2011	601357	2011:601357	833.001945374086	129.890347918891	50	5.38378799853135e-08	FamTGN:Match
2011	601371	2011:601371	8683.98440067401	1346.60682381407	8	0.000350668996059004	TaxonKey:Match
2011	601753	2011:601753	9413.33481377754	2527.5963003541	13	0.00290438472100895	Gen:Match
