Year	TaxonKey	ID	IPrice_Mean	IPrice_CI	IPrice_N	IPrice_pval	MatchCode
2011	100036	2011:100036	5201.9531268053	352.995550559522	64	NA	TaxaAveTime
2011	100039	2011:100039	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	100047	2011:100047	13258.9913356998	1019.64302341065	163	NA	TaxaAveTime
2011	200538	2011:200538	2535.73190603988	101.988315913185	146	NA	TaxaAveTime
2011	300031	2011:300031	4674.79625582983	193.584853891796	171	NA	TaxaAveTime
2011	400043	2011:400043	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	400122	2011:400122	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	400330	2011:400330	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	400405	2011:400405	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	500108	2011:500108	2530.93473175076	180.596558508489	72	NA	TaxaAveTime
2011	500661	2011:500661	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	501940	2011:501940	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	502724	2011:502724	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	503663	2011:503663	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	505897	2011:505897	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600024	2011:600024	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600026	2011:600026	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600047	2011:600047	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600069	2011:600069	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600076	2011:600076	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600093	2011:600093	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600097	2011:600097	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600107	2011:600107	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600115	2011:600115	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600117	2011:600117	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600118	2011:600118	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600236	2011:600236	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600238	2011:600238	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600258	2011:600258	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600272	2011:600272	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600312	2011:600312	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600331	2011:600331	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600358	2011:600358	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600360	2011:600360	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600364	2011:600364	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600371	2011:600371	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600385	2011:600385	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600391	2011:600391	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600516	2011:600516	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	600521	2011:600521	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	601043	2011:601043	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
2011	601047	2011:601047	2172.7528173958	475.966874519516	9	0.00183798809451796	NA
