"Species","LandedValue","Landings","ObservedPrice","FishingEntityName","Year"
"Twinspot/red snapper",252,0.04581282937,5500.64258124645,"American Samoa",2010
"Pink snapper (opakapaka)",890,0.15558218291,5720.44936864551,"American Samoa",2010
"Soldierfishes",195,0.03401942775,5732.01881680682,"American Samoa",2010
"Spearfish",2581,1.01786127828,2535.7089959856,"American Samoa",2010
"Squirrelfishes",4234,0.73300526992,5776.22040897755,"American Samoa",2010
"Surgeonfishes/tangs",23063,3.93083147842,5867.20649984979,"American Samoa",2010
"Swordfish",30887,7.96689638668,3876.91749721266,"American Samoa",2010
"Bigeye trevally",137,0.0226796185,6040.66598386565,"American Samoa",2010
"Bluefin trevally",105,0.0136077711,7716.17917647071,"American Samoa",2010
"Trevallys",150,0.02540117272,5905.23916566636,"American Samoa",2010
"Triggerfishes",28,0.00498951607,5611.76667379688,"American Samoa",2010
"Albacore tuna",8653117,3924.98784791729,2204.62262184878,"American Samoa",2010
"Bigeye tuna",416894,171.72780332015,2427.64416675609,"American Samoa",2010
"Dogtooth tuna",443,0.08028584949,5517.78430214129,"American Samoa",2010
"Kawakawa",485,0.14651033551,3310.34666128996,"American Samoa",2010
"Skipjack tuna",153508,112.77258862177,1361.21731243444,"American Samoa",2010
"Yellowfin tuna",882488,440.74073738079,2002.28371274324,"American Samoa",2010
"Unicornfishes",15887,2.63809322392,6022.15261233004,"American Samoa",2010
"Wahoo",171494,127.52250530943,1344.81360434281,"American Samoa",2010
"Wrasses",356,0.06894604024,5163.45824590897,"American Samoa",2010
